Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,107.74824523925781,108.9007259670202,107.33789109220078,108.69991195378519,8130800,PG
2020-01-03,107.02357482910156,107.8530092226313,106.39494778252043,106.65687793898276,7970500,PG
2020-01-06,107.17200469970703,107.55616717399032,106.848958377136,107.01484792942395,6674400,PG
2020-01-07,106.50845336914062,107.57362629643801,106.403686629512,107.28550444013737,7583400,PG
2020-01-08,106.96246337890625,107.76570612430305,106.51718475782636,106.68307430828297,5385100,PG
2020-01-09,108.13240051269531,108.15859219664999,106.96246088831485,106.96246088831485,5944000,PG
2020-01-10,108.2371826171875,108.54276338984346,107.65221275793736,108.17606646265631,3927100,PG
2020-01-13,109.03167724609375,109.0491428084454,108.09746949508981,108.26335903162894,8409200,PG
2020-01-14,108.86580657958984,109.31107855208776,108.68245812129757,108.83088211213021,7829700,PG
2020-01-15,109.97463989257812,110.1143377748413,109.1452053654159,109.18885595775191,4843700,PG
2020-01-16,110.07067108154297,110.69056539330916,109.65158413185652,110.10559554911359,6233700,PG
2020-01-17,110.36752319335938,110.88264409059623,109.90477900453524,110.31513316262478,11315200,PG
2020-01-21,110.08811950683594,110.5508636622331,108.99675497848126,110.36751522080877,8553100,PG
2020-01-22,110.28021240234375,110.6032587349477,109.8611321093474,110.29767796689595,7396700,PG
2020-01-23,109.77608489990234,111.14620462858288,108.59919431451192,109.17007697640075,11096500,PG
2020-01-24,109.90782928466797,111.35699091891952,109.58286365493696,109.97809321013469,9508600,PG
2020-01-27,110.390869140625,111.00566164608512,109.56528488980506,109.56528488980506,9338400,PG
2020-01-28,110.68949127197266,111.52386026684032,110.41722695086935,110.6016647200751,6200200,PG
2020-01-29,109.83755493164062,110.72461847941746,109.81120763727611,110.58409734256131,5271000,PG
2020-01-30,110.61922454833984,110.71583576320104,109.27545890620745,109.6004245108075,5894400,PG
2020-01-31,109.45112609863281,111.49751097709876,109.31059824907572,110.65436398196621,6612900,PG
2020-02-03,109.8814697265625,110.61922075943009,109.33693441606309,109.48624691620286,6052300,PG
2020-02-04,110.36454772949219,111.84883475525409,110.10106133636945,110.40845766118775,6512200,PG
2020-02-05,111.37454223632812,111.59411195555485,110.13617250427215,110.58409660770076,6125400,PG
2020-02-06,111.66437530517578,112.49873755369349,111.19010390997319,111.45359025199775,9102700,PG
2020-02-07,110.73341369628906,111.77856110984561,110.7070663994139,111.70830388509074,5915100,PG
2020-02-10,110.81244659423828,111.39211388139766,110.45235573160525,111.06714827792321,5216100,PG
2020-02-11,109.047119140625,110.90028158580719,108.93293858709104,110.90028158580719,6105700,PG
