Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,9.840397834777832,9.840397834777832,9.737578637752135,9.773867426820084,2938600,RITM
2020-01-03,9.761773109436035,9.822255208053127,9.725484311705813,9.767821434657753,2560000,RITM
2020-01-06,9.804108619689941,9.816205268143573,9.7194343877143,9.737579360394747,3952600,RITM
2020-01-07,9.81015682220459,9.840398442963469,9.767819706742035,9.77386803089381,2089900,RITM
2020-01-08,9.828302383422852,9.852495681479251,9.779916940909999,9.816205734394652,2481900,RITM
2020-01-09,9.882734298706055,9.91902308539122,9.810155571735995,9.840397188640074,6909400,RITM
2020-01-10,9.925071716308594,9.955312180549969,9.864589634226078,9.900879575635447,3834700,RITM
2020-01-13,9.943216323852539,9.973456786989429,9.906926383768605,9.937168000505217,2911200,RITM
2020-01-14,9.96741008758545,9.997651709249187,9.937169619521624,9.949266268187118,2144300,RITM
2020-01-15,10.00369930267334,10.088373529945358,9.961361035437504,9.967409359328336,2568000,RITM
2020-01-16,10.082326889038086,10.112567359940291,10.039989768334989,10.058133589436306,10174000,RITM
2020-01-17,10.100468635559082,10.124660773828866,10.06417869775493,10.100468635559082,2728800,RITM
2020-01-21,10.124662399291992,10.166999513260862,10.082325285323122,10.100470257138282,3033300,RITM
2020-01-22,10.112565994262695,10.1790964055828,10.058132231109857,10.160951433331899,3200500,RITM
2020-01-23,10.088374137878418,10.106517957044453,9.967409959972004,10.082325813623108,3425200,RITM
2020-01-24,9.97950553894043,10.124661844711227,9.937168427290585,10.08837305666847,3135200,RITM
2020-01-27,9.919024467468262,9.961361583433327,9.840398559761695,9.888783999950325,2913500,RITM
2020-01-28,10.058131217956543,10.08837283532848,9.949264856216814,9.961360349565842,2593500,RITM
2020-01-29,10.112565994262695,10.130710966513595,10.070228879277124,10.100470499695291,2284100,RITM
2020-01-30,10.160951614379883,10.173048262762688,10.076277382900013,10.082325707091416,2615200,RITM
2020-01-31,10.124662399291992,10.233529922983278,10.11256575141522,10.191192809014408,5790500,RITM
2020-02-03,10.166999816894531,10.251675200960905,10.10047055878508,10.136759349899314,4779800,RITM
2020-02-04,10.185144424438477,10.269818651872106,10.142807310721661,10.221433214252913,3854900,RITM
2020-02-05,10.251677513122559,10.312158460753855,10.209339234740467,10.245629187639402,5596700,RITM
2020-02-06,10.57222843170166,10.662950987382418,10.342397880403746,10.421023787700435,12284700,RITM
2020-02-07,10.427072525024414,10.608518797174913,10.414975876161062,10.566180526153179,4798400,RITM
2020-02-10,10.451266288757324,10.529892202675068,10.378687545940963,10.46941010926143,4972800,RITM
2020-02-11,10.529890060424805,10.60246878847541,10.439167515561358,10.463359655845062,4206200,RITM
2020-02-12,10.560132026672363,10.626662440718038,10.523843234283774,10.560132026672363,4909900,RITM
2020-02-13,10.58432388305664,10.644805964536916,10.541986772100374,10.590372206564643,4507900,RITM
2020-02-14,10.662949562072754,10.662949562072754,10.55408320196787,10.58432366528594,2917300,RITM
2020-02-18,10.638757705688477,10.66899816981253,10.590372270930134,10.632709382143714,4714100,RITM
2020-02-19,10.602470397949219,10.681096307806492,10.560132127226154,10.675047983417482,4774800,RITM
2020-02-20,10.644806861877441,10.644806861877441,10.560131479227154,10.602469747352222,4231200,RITM
2020-02-21,10.5480375289917,10.63876009534151,10.505700408268456,10.632711770438187,5281900,RITM
2020-02-24,10.390783309936523,10.433120425638496,10.209337045156794,10.306109078532579,5732600,RITM
2020-02-25,10.094422340393066,10.481505859265457,10.039988576351652,10.402879952094459,7494600,RITM
2020-02-26,10.136757850646973,10.330299579430733,10.064179125553212,10.094420741675487,5441200,RITM
2020-02-27,9.66500186920166,10.033941619398734,9.54403825307148,9.997652822959688,12195100,RITM
2020-02-28,9.41097640991211,9.537988321980585,9.150904262152876,9.271867850599069,12678900,RITM
2020-03-02,10.00369930267334,10.00369930267334,9.483554984059904,9.483554984059904,7946000,RITM
2020-03-03,9.792014122009277,10.179097683145157,9.665001607511561,10.021844698033703,7343600,RITM
2020-03-04,9.943216323852539,10.015793896820963,9.798060024315973,9.894830890673683,9342500,RITM
2020-03-05,9.743627548217773,9.900880515113888,9.671048812111923,9.804108482439462,7191100,RITM
2020-03-06,9.50169849395752,9.574276643487957,9.217433642363414,9.525891210467666,6443100,RITM
2020-03-09,8.509797096252441,8.981555996199864,8.497701024787089,8.709387178230221,10028300,RITM
2020-03-10,8.824302673339844,8.993651704618221,8.461411315229125,8.993651704618221,5518400,RITM
2020-03-11,8.316255569458008,8.62471318719353,8.20134029174475,8.62471318719353,9067600,RITM
