Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,54.292781829833984,54.3651221826435,53.894897815983384,53.894897815983384,8432600,TSM
2020-01-03,52.50231170654297,53.33424469815388,52.48422575678506,53.325203448046025,10546400,TSM
2020-01-06,51.89645004272461,52.16773241917601,51.661339569678084,52.086347361286336,8897200,TSM
2020-01-07,52.7374267578125,52.990623177440675,51.308671097641714,51.950706847151736,7444300,TSM
2020-01-08,53.12626266479492,53.33424591745245,52.547526057479665,52.61986640862293,5381500,TSM
2020-01-09,53.56032180786133,53.99437431754388,53.08105614187611,53.976288365114264,5112700,TSM
2020-01-10,53.22574234008789,53.985335123364464,53.14435727582458,53.985335123364464,4807700,TSM
2020-01-13,54.31087112426758,54.40129743323249,53.75926167077095,54.39225618215303,6613700,TSM
2020-01-14,54.54597473144531,54.8353430231605,54.184262642030255,54.40129058558772,6715200,TSM
2020-01-15,52.800724029541016,53.98532792939516,52.683167074705445,53.95819727856087,10075100,TSM
2020-01-16,53.12626266479492,53.97628162559642,52.71933740979442,53.533187919795424,11215700,TSM
2020-01-17,52.9725456237793,53.12627105018652,52.45710458639383,53.026800033314636,8125700,TSM
2020-01-21,52.66509246826172,53.35234145050322,51.96879878453881,52.43902322482738,9873700,TSM
2020-01-22,52.764556884765625,53.298080405371216,52.73742968102824,53.26191195023561,8124500,TSM
2020-01-23,51.977840423583984,52.511363980044166,51.20016166845122,52.321466642035354,9999200,TSM
2020-01-24,52.20389938354492,52.57465273451128,51.959744232975524,52.529439584304114,10402200,TSM
2020-01-27,49.970333099365234,50.6304581811174,49.789480503887965,50.29587329049174,9675500,TSM
2020-01-28,51.62516403198242,51.6522912328551,50.16927779308173,50.39534699913358,8124400,TSM
2020-01-29,51.7155876159668,52.014000608048384,51.408133373917046,52.014000608048384,7693400,TSM
2020-01-30,50.458648681640625,50.67567664834922,49.789485729245605,49.807571680599864,10295700,TSM
2020-01-31,48.776695251464844,50.169282519838625,48.469240964285476,50.12406936427691,13467200,TSM
2020-02-03,49.52724838256836,49.68097380647865,48.95755294490101,49.14745027427587,9594300,TSM
2020-02-04,52.014007568359375,52.12251983020875,51.45335685767121,51.47143936002726,12746600,TSM
2020-02-05,52.3757209777832,52.58370771859022,51.69751324340522,52.53849110999735,6594400,TSM
2020-02-06,52.46614456176758,52.701255030842944,51.79697815825035,52.692213779915726,4236300,TSM
2020-02-07,50.820369720458984,51.67038888589601,50.69377148832401,51.67038888589601,6808400,TSM
2020-02-10,51.561866760253906,51.58899396208937,50.94695822200553,51.03738452781869,4281200,TSM
2020-02-11,53.044883728027344,53.26191170555749,52.27624972962914,52.402847945878946,6523200,TSM
2020-02-12,53.92203140258789,54.030543662481634,53.26190969312527,53.57840522179141,5962900,TSM
2020-02-13,53.6507453918457,53.98532684940794,53.11722193000966,53.469889337918815,6460100,TSM
2020-02-14,52.619873046875,53.50606401981656,52.330504706712155,53.370424550733006,6932400,TSM
2020-02-18,50.80228042602539,51.145906640331425,50.304928782674196,50.72993661267975,10989000,TSM
2020-02-19,52.12251663208008,52.39379899482951,51.54378000500331,51.769849215551574,7866300,TSM
2020-02-20,51.07356262207031,51.57995896482941,50.46769871067436,51.489529198510176,7192900,TSM
2020-02-21,50.26875686645508,51.2272916958455,50.2054577545611,51.2272916958455,6816600,TSM
2020-02-24,48.9394645690918,49.45490212304209,48.089445530016825,48.42402701514151,9968800,TSM
2020-02-25,48.70435333251953,50.160239661957554,48.67722612995989,50.03364145062252,12670700,TSM
2020-02-26,49.762359619140625,50.1059858271485,49.174581669423354,49.27405268617902,10969300,TSM
