Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,18.326066970825195,18.482422710743855,18.215315713229945,18.371671453148604,4089000,EPD
2020-01-03,18.501970291137695,18.53454492849008,18.215319695413495,18.404248864271256,3771700,EPD
2020-01-06,18.697412490844727,18.795133907798537,18.554086586223587,18.697412490844727,5603800,EPD
2020-01-07,18.710439682006836,18.73649938726774,18.46939362131916,18.697411071971523,4181600,EPD
2020-01-08,18.6583194732666,18.81467395994484,18.410758513341474,18.71043763549268,5322500,EPD
2020-01-09,18.606203079223633,18.736499118468615,18.541055059601142,18.658321246402604,6225500,EPD
2020-01-10,18.567113876342773,18.567113876342773,18.43030416001535,18.534540489387215,4027200,EPD
2020-01-13,18.847251892089844,18.88634020996327,18.508483156932915,18.63226427989318,5595800,EPD
2020-01-14,18.88633918762207,19.023150156666137,18.80816255610702,18.86679440844573,2887500,EPD
2020-01-15,18.84073257446289,19.036175360876776,18.84073257446289,18.899365658906046,3666400,EPD
2020-01-16,18.9058837890625,18.95148703078342,18.788617600297204,18.912398715393365,4222100,EPD
2020-01-17,18.76907730102539,18.944976626156212,18.723474048420087,18.944976626156212,6773200,EPD
2020-01-21,18.313039779663086,18.71695528504992,18.24789175675048,18.69089682144199,7629900,EPD
2020-01-22,18.052448272705078,18.3977319355085,18.006845027967785,18.378187155223138,6094300,EPD
2020-01-23,18.1110782623291,18.247889215653583,17.78533943572178,17.98729840288673,4672600,EPD
2020-01-24,17.81791877746582,18.137142762876643,17.713682424784544,18.12411290814265,6257100,EPD
2020-01-27,17.550809860229492,17.648531268237765,17.44657352600798,17.583383248700542,10224400,EPD
2020-01-28,17.74625015258789,17.804883237573787,17.505204129952485,17.655043683763136,4668700,EPD
2020-01-29,17.772315979003906,17.90912572939283,17.648534841083904,17.843977696666755,6759600,EPD
2020-01-30,17.5703182220459,17.848476337491515,17.265668255985958,17.53720340877799,9231400,EPD
2020-01-31,17.066986083984375,17.610056442224128,17.060363120688635,17.530582145876345,8007300,EPD
2020-02-03,16.81531524658203,17.17294761547989,16.76895577576953,17.119965182665485,10218400,EPD
2020-02-04,17.292156219482422,17.451103497835604,17.05373467035231,17.06698059268191,7514100,EPD
2020-02-05,17.437864303588867,17.702776536389074,17.318653483028484,17.484223786428757,5521600,EPD
2020-02-06,17.060361862182617,17.504090264655574,17.03387001095391,17.47759841342686,5275100,EPD
2020-02-07,16.92790412902832,17.02724603884544,16.8285622192112,16.95439597868671,4272400,EPD
2020-02-10,16.88154411315918,17.033868454200107,16.82193871654301,16.92790358537156,5313300,EPD
2020-02-11,17.02724838256836,17.10672267928188,16.95439831238215,16.967644239034584,4966000,EPD
2020-02-12,17.550451278686523,17.616679649359526,17.153082317849627,17.232556615297447,5098100,EPD
2020-02-13,17.278907775878906,17.72263600356796,17.239171277888985,17.477591529029024,8486400,EPD
2020-02-14,17.398122787475586,17.411368711111468,17.166324176650896,17.35176331795081,4439300,EPD
