Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,68.0260238647461,68.0260238647461,66.92314114168889,67.01856949811031,27278000,GOOGL
2020-01-03,67.67015075683594,68.27800878406994,66.96438444234923,66.99818593237907,23408000,GOOGL
2020-01-06,69.47384643554688,69.499191867548,67.14729959032974,67.17860597671533,46768000,GOOGL
2020-01-07,69.33964538574219,69.75664673328069,69.16320569581798,69.60555247399162,34330000,GOOGL
2020-01-08,69.83317565917969,70.1716455697765,69.21637624558258,69.32522052424908,35314000,GOOGL
2020-01-09,70.56629943847656,71.00814573820878,70.09015110455873,70.67265622101453,33200000,GOOGL
2020-01-10,71.02205657958984,71.31927765300694,70.55685186767951,71.04740959554844,26258000,GOOGL
2020-01-13,71.572265625,71.64432795542501,70.84363370983334,71.33468441838829,30730000,GOOGL
2020-01-14,71.10307312011719,71.7014816325608,70.96290727350438,71.57076533929069,26076000,GOOGL
2020-01-15,71.531005859375,71.60953726300379,71.15625445629315,71.22384985953249,21550000,GOOGL
2020-01-16,72.07573699951172,72.10257646007113,71.57076229441184,71.84163683885957,26080000,GOOGL
2020-01-17,73.53498077392578,73.5861721727902,72.39332915622886,72.69104316420244,52424000,GOOGL
2020-01-21,73.6706771850586,74.04990309397813,73.07226106696393,73.50913987084401,48930000,GOOGL
2020-01-22,73.75119018554688,74.58171193877597,73.69105734974633,74.04245031405236,28458000,GOOGL
2020-01-23,73.79194641113281,74.22982630605293,73.57475076336847,73.93409925242247,26650000,GOOGL
2020-01-24,72.87146759033203,74.264609339692,72.72285326500032,74.196020446127,29786000,GOOGL
2020-01-27,71.15972900390625,71.40078360916614,70.55187096816026,71.15028703494137,34132000,GOOGL
2020-01-28,72.09263610839844,72.30635072302904,71.09163568309349,71.65724377248847,29724000,GOOGL
2020-01-29,72.40078735351562,72.77057128358875,71.8386602655739,72.48826018621243,21566000,GOOGL
2020-01-30,72.27902221679688,72.32871958888423,71.32225869315518,71.47633343927552,27110000,GOOGL
2020-01-31,71.21190643310547,73.04540768749816,70.92760839816441,72.95544734683416,43822000,GOOGL
2020-02-03,73.68807220458984,73.87197448647042,72.39631964291084,72.6468162559883,71636000,GOOGL
2020-02-04,71.83965301513672,72.92961273294455,70.67762338918578,72.29094881897467,95880000,GOOGL
2020-02-05,71.8714599609375,72.7924349696494,71.05784279922015,72.74422404612974,36376000,GOOGL
2020-02-06,73.3585433959961,73.63637998213783,72.09164344918123,72.16619329609739,37822000,GOOGL
2020-02-07,73.51461029052734,73.81977931403027,72.83369636110099,72.93210519951582,28360000,GOOGL
2020-02-10,74.98329162597656,74.99422762500365,73.32026896671394,73.42116531280018,38302000,GOOGL
2020-02-11,75.0528793334961,76.0379762977609,74.82375421140046,75.21242207126672,34852000,GOOGL
2020-02-12,75.47882843017578,75.56182675183665,74.98379622548907,75.3411501104178,31042000,GOOGL
