timestamp,Open,High,Low,Close,Volume,Ticker
2024-07-10,57988.30351208401,57988.30351208401,57988.30351208401,57988.30351208401,28413854577.262756,BTC
2024-07-11,57704.202284462874,57704.202284462874,57704.202284462874,57704.202284462874,25987656347.278587,BTC
2024-07-12,57388.192479166675,57388.192479166675,57388.192479166675,57388.192479166675,29196653598.752666,BTC
2024-07-13,57899.28895749592,57899.28895749592,57899.28895749592,57899.28895749592,25504482306.198975,BTC
2024-07-14,59152.71913887286,59152.71913887286,59152.71913887286,59152.71913887286,16765547593.243273,BTC
2024-07-15,60942.32773996293,60942.32773996293,60942.32773996293,60942.32773996293,21295520563.65442,BTC
2024-07-16,64835.48973321571,64835.48973321571,64835.48973321571,64835.48973321571,37810068492.862465,BTC
2024-07-17,65162.23625234354,65162.23625234354,65162.23625234354,65162.23625234354,40914441633.09575,BTC
2024-07-18,64136.31384360687,64136.31384360687,64136.31384360687,64136.31384360687,33459451713.593426,BTC
2024-07-19,63959.56900809379,63959.56900809379,63959.56900809379,63959.56900809379,25976148878.632153,BTC
2024-07-20,66689.54880734957,66689.54880734957,66689.54880734957,66689.54880734957,36994610752.230415,BTC
2024-07-21,67206.06470614894,67206.06470614894,67206.06470614894,67206.06470614894,17353396168.041622,BTC
2024-07-22,68088.13996324532,68088.13996324532,68088.13996324532,68088.13996324532,27078771827.95196,BTC
2024-07-23,67607.71339918874,67607.71339918874,67607.71339918874,67607.71339918874,43157593651.80313,BTC
2024-07-24,65942.41746522837,65942.41746522837,65942.41746522837,65942.41746522837,36100536095.18872,BTC
2024-07-25,65403.53513022529,65403.53513022529,65403.53513022529,65403.53513022529,28680123269.715443,BTC
2024-07-26,65749.96361965332,65749.96361965332,65749.96361965332,65749.96361965332,35836896135.542854,BTC
2024-07-27,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,30821370069.206276,BTC
2024-07-28,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,30976752616.761925,BTC
2024-07-29,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,17175244020.36542,BTC
2024-07-30,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,42529043667.45024,BTC
2024-07-31,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,28892376510.689587,BTC
2024-08-01,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,31403681581.194077,BTC
2024-08-02,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,38911302447.60912,BTC
2024-08-03,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,39004321616.3716,BTC
2024-08-04,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,32885545023.712658,BTC
2024-08-05,58006.206586686734,58006.206586686734,58006.206586686734,58006.206586686734,33664501541.451115,BTC
2024-08-06,53956.26184159744,53956.26184159744,53956.26184159744,53956.26184159744,120245972389.37173,BTC
2024-08-07,55959.84107399357,55959.84107399357,55959.84107399357,55959.84107399357,52620100833.47091,BTC
2024-08-08,55099.95181146735,55099.95181146735,55099.95181146735,55099.95181146735,41605918903.41173,BTC
2024-08-09,61859.03159904161,61859.03159904161,61859.03159904161,61859.03159904161,49201548320.290726,BTC
2024-08-10,60912.588533350805,60912.588533350805,60912.588533350805,60912.588533350805,33804208928.47938,BTC
2024-08-11,60887.70861641504,60887.70861641504,60887.70861641504,60887.70861641504,13418919090.197285,BTC
2024-08-12,58804.23449992608,58804.23449992608,58804.23449992608,58804.23449992608,21715994493.456894,BTC
2024-08-13,59350.07433270696,59350.07433270696,59350.07433270696,59350.07433270696,39403296385.84335,BTC
2024-08-14,60601.22317789727,60601.22317789727,60601.22317789727,60601.22317789727,31955576195.246292,BTC
2024-08-15,58739.19382231015,58739.19382231015,58739.19382231015,58739.19382231015,28079911397.67297,BTC
2024-08-16,57624.11692852191,57624.11692852191,57624.11692852191,57624.11692852191,33490251842.381626,BTC
2024-08-17,58881.92579151217,58881.92579151217,58881.92579151217,58881.92579151217,30368238897.207172,BTC
2024-08-18,59430.79163445865,59430.79163445865,59430.79163445865,59430.79163445865,12467437134.05582,BTC
2024-08-19,58438.293742685404,58438.293742685404,58438.293742685404,58438.293742685404,17656027563.72502,BTC
2024-08-20,59574.945812940874,59574.945812940874,59574.945812940874,59574.945812940874,24031330179.258953,BTC
2024-08-21,59060.12610074137,59060.12610074137,59060.12610074137,59060.12610074137,31470716090.619144,BTC
2024-08-22,61144.68762866613,61144.68762866613,61144.68762866613,61144.68762866613,32960965010.60808,BTC
2024-08-23,60387.54062321362,60387.54062321362,60387.54062321362,60387.54062321362,28170302505.847404,BTC
2024-08-24,64049.68561555576,64049.68561555576,64049.68561555576,64049.68561555576,45038665759.42134,BTC
2024-08-25,64157.1606134782,64157.1606134782,64157.1606134782,64157.1606134782,22029153446.354362,BTC
2024-08-26,64265.81631272862,64265.81631272862,64265.81631272862,64265.81631272862,17875230147.044323,BTC
2024-08-27,62922.58634676265,62922.58634676265,62922.58634676265,62922.58634676265,17894692681.091812,BTC
2024-08-28,59526.560879590994,59526.560879590994,59526.560879590994,59526.560879590994,38131727427.91789,BTC
2024-08-29,59015.29633887944,59015.29633887944,59015.29633887944,59015.29633887944,42018989572.42786,BTC
2024-08-30,59351.5794909728,59351.5794909728,59351.5794909728,59351.5794909728,32563333956.986053,BTC
2024-08-31,59156.246036463555,59156.246036463555,59156.246036463555,59156.246036463555,44038496614.947586,BTC
2024-09-01,58960.23658664587,58960.23658664587,58960.23658664587,58960.23658664587,11399086336.303324,BTC
2024-09-02,57357.71617282246,57357.71617282246,57357.71617282246,57357.71617282246,25465621877.97047,BTC
2024-09-03,59108.73235863689,59108.73235863689,59108.73235863689,59108.73235863689,28012782290.96625,BTC
2024-09-04,57504.538586220435,57504.538586220435,57504.538586220435,57504.538586220435,26829983370.35861,BTC
2024-09-05,57987.84601410068,57987.84601410068,57987.84601410068,57987.84601410068,37550380696.7459,BTC
2024-09-06,56132.404732088595,56132.404732088595,56132.404732088595,56132.404732088595,30005773445.693718,BTC
2024-09-07,53923.35611071905,53923.35611071905,53923.35611071905,53923.35611071905,50260816556.81667,BTC
2024-09-08,54150.9383589072,54150.9383589072,54150.9383589072,54150.9383589072,17048448412.007126,BTC
2024-09-09,54792.40755768575,54792.40755768575,54792.40755768575,54792.40755768575,18644823662.23431,BTC
2024-09-10,57049.118751143265,57049.118751143265,57049.118751143265,57049.118751143265,35655419448.07046,BTC
2024-09-11,57624.16178336144,57624.16178336144,57624.16178336144,57624.16178336144,29676093302.30697,BTC
2024-09-12,57381.764445000474,57381.764445000474,57381.764445000474,57381.764445000474,37765652735.2964,BTC
2024-09-13,58106.951229815284,58106.951229815284,58106.951229815284,58106.951229815284,34177859933.02337,BTC
2024-09-14,60620.62747295754,60620.62747295754,60620.62747295754,60620.62747295754,31919740723.76027,BTC
2024-09-15,60003.29940083042,60003.29940083042,60003.29940083042,60003.29940083042,15800120841.166773,BTC
2024-09-16,59214.80226801806,59214.80226801806,59214.80226801806,59214.80226801806,17289597542.866756,BTC
2024-09-17,58211.123231286256,58211.123231286256,58211.123231286256,58211.123231286256,32196570894.402115,BTC
2024-09-18,60317.0319794625,60317.0319794625,60317.0319794625,60317.0319794625,34191170117.78261,BTC
2024-09-19,61440.41208494509,61440.41208494509,61440.41208494509,61440.41208494509,40445339415.1129,BTC
2024-09-20,62966.52931910512,62966.52931910512,62966.52931910512,62966.52931910512,41959080716.28771,BTC
2024-09-21,63128.224540748255,63128.224540748255,63128.224540748255,63128.224540748255,35587830476.533394,BTC
2024-09-22,63403.402349259355,63403.402349259355,63403.402349259355,63403.402349259355,12938083115.659332,BTC
2024-09-23,63582.59956924825,63582.59956924825,63582.59956924825,63582.59956924825,20349365412.816723,BTC
2024-09-24,63327.02654450202,63327.02654450202,63327.02654450202,63327.02654450202,23998847798.757656,BTC
2024-09-25,64334.14274876097,64334.14274876097,64334.14274876097,64334.14274876097,31490984593.70592,BTC
2024-09-26,63151.89959401337,63151.89959401337,63151.89959401337,63151.89959401337,26087643765.748165,BTC
2024-09-27,65130.76884023231,65130.76884023231,65130.76884023231,65130.76884023231,37995568903.94455,BTC
2024-09-28,65791.00212541742,65791.00212541742,65791.00212541742,65791.00212541742,32664917503.931107,BTC
2024-09-29,65934.10709441357,65934.10709441357,65934.10709441357,65934.10709441357,15342911002.84781,BTC
2024-09-30,65663.68986662335,65663.68986662335,65663.68986662335,65663.68986662335,12948707838.938381,BTC
2024-10-01,63243.27532464382,63243.27532464382,63243.27532464382,63243.27532464382,35124446789.27111,BTC
2024-10-02,60872.668543725544,60872.668543725544,60872.668543725544,60872.668543725544,54251488433.95029,BTC
2024-10-03,60655.55979196848,60655.55979196848,60655.55979196848,60655.55979196848,41870731291.86736,BTC
2024-10-04,60727.86395169296,60727.86395169296,60727.86395169296,60727.86395169296,37711138441.76231,BTC
2024-10-05,62103.01047283253,62103.01047283253,62103.01047283253,62103.01047283253,30349059838.684578,BTC
2024-10-06,62091.932585194016,62091.932585194016,62091.932585194016,62091.932585194016,11095453162.990673,BTC
2024-10-07,62811.79972811266,62811.79972811266,62811.79972811266,62811.79972811266,14592422860.685436,BTC
2024-10-08,62287.39010510681,62287.39010510681,62287.39010510681,62287.39010510681,33878876147.30253,BTC
2024-10-09,62185.230423727575,62185.230423727575,62185.230423727575,62185.230423727575,28626429276.55382,BTC
2024-10-10,60597.15045618275,60597.15045618275,60597.15045618275,60597.15045618275,28530748117.898792,BTC
2024-10-11,60195.18073772453,60195.18073772453,60195.18073772453,60195.18073772453,29481971885.649742,BTC
